id,short_id,source,target,type,name,weight,description,description_embedding,text_unit_ids,document_ids,attributes
52b9d028-58c8-4208-b159-cd8395cfcd8d,6d40407b-3208-489e-b73b-cb245ba890fb,645a7603,e992bc9e,执行,执行,1.0,,,"[""2b8e789b""]",,"{""source_id"": 0}"
762d6327-097f-46c0-a460-9e0181c826a0,65de005d-6473-4792-baf7-e1a01a4675f1,7ad66afe,681e5635,是,是,1.0,,,"[""3ddac798""]",,"{""source_id"": 0}"
deee6e3f-25ff-46fc-a174-0b6d68d30e86,81059913-d699-4372-b126-8bc7e4c9873b,7ad66afe,b6cb00fe,是,是,1.0,,,"[""fca4a133""]",,"{""source_id"": 0}"
9526f7c5-7c1e-444f-a344-b2ce279c6ac0,e6a400d7-aaf0-4118-8688-65bee56f80f9,daf7f74f,4d559de7,来源,来源,1.0,,,"[""d71f7759""]",,"{""source_id"": 0}"
492984bf-b527-4609-9d22-16d4e16ff79a,76cdcd6a-6787-4a29-8724-89c35f831e11,ee4565d5,6bd69709,进入,纳入,1.0,,,"[""d8ee2d9c""]",,"{""source_id"": 0}"
4311b20c-3f8e-4b78-b377-972abe3a90b1,1def1078-1445-4347-a4f4-a9511fc27390,ee4565d5,02181ec0,引起变化,展开,1.0,,,"[""97972610""]",,"{""source_id"": 0}"
2f34858e-7b7c-4487-9b8b-8a091e3371bc,e355d997-42ba-4640-8289-fd89b8540c95,daf7f74f,3b63c0e7,改变,进行修订,1.0,,,"[""b99fc061""]",,"{""source_id"": 0}"
b787b53b-dedd-4117-8b4c-e7850fd93fa6,30f9c845-39b1-4312-839b-da3a12c22fe9,daf7f74f,37112e83,强调,强调,1.0,,,"[""dec796b8""]",,"{""source_id"": 0}"
56b7a008-e0f5-4ffd-b4b3-4a90dbe128c1,d8d06520-5631-432e-b4e5-f4d607879ae7,ac1e911a,2caf322e,产生变化,提高,1.0,,,"[""e7da22dc""]",,"{""source_id"": 0}"
a838960d-d71f-4bac-abf8-094b74a1df46,a5d89b19-a03a-4168-acc9-6375a770bc78,c121044e,2a70c0bb,加成,构成,1.0,,,"[""4ad309eb""]",,"{""source_id"": 0}"
d5525c27-81c8-4bea-be11-3b456c9ecb0e,bfd3fd04-abe2-4f86-b46e-fada34e7c846,28022bb3,1fe4e9a2,改变,知道改为,1.0,,,"[""793f8763""]",,"{""source_id"": 0}"
b30061fa-3df1-434c-9cd1-21a179869802,38aeee03-3ead-41a9-a211-af77578c656f,28022bb3,ef476952,提出,提出,1.0,,,"[""8f93aa1e""]",,"{""source_id"": 0}"
464994e0-2e0d-4998-b2aa-c26b8c25439f,25be1dd3-8016-4634-9a4e-714a9d4ac8c2,28022bb3,2c5b7b1e,改变,调整,1.0,,,"[""392e8e7d""]",,"{""source_id"": 0}"
332aefb9-5b58-41bb-9307-e212eb6ed513,42408b6b-5d70-4c71-852c-24926d47a6dd,28022bb3,b4cdcc15,定义,明确,1.0,,,"[""50332258""]",,"{""source_id"": 0}"
8ba2ed6a-8c0f-414a-897e-12fcefd113dc,974c106c-e1ac-4cf7-bba7-b000d2c63ecc,eb8ddfd1,d539996f,是,目标,1.0,,,"[""62d7c699""]",,"{""source_id"": 1}"
2e4d321a-d2c1-4541-9022-3242aeb60392,07f1a78a-abac-4ee5-91c8-e6db14635888,d72e49a9,8e2c572f,是,目标,1.0,,,"[""adf3b67d""]",,"{""source_id"": 1}"
284aa7b7-092f-4132-a824-7a823568e463,811eaff5-ac1d-4123-88fb-be8f1b99057e,d72e49a9,260dc0e7,是,目标,1.0,,,"[""4072edf6""]",,"{""source_id"": 1}"
78cc3545-6b9b-4121-9ae5-7a9c02e214da,6333f2c9-b086-40ec-9e67-c2546beb6dae,0d55249d,c722607b,type of relation1,relation1,1.0,,,"[""9c2e2d59""]",,"{""source_id"": 0}"
68073cdd-85e3-43df-9977-212836affb3b,48a5f801-8a73-4f0a-9ec0-a93243ebec41,7c87644c,a318dab0,type of relation2,relation2,1.0,,,"[""42255b94""]",,"{""source_id"": 0}"
c0fb2923-6026-44c8-ba27-4a0ac81110e5,19071a92-072d-43dc-ade4-be6448c50407,6dea2541,8b135ce8,提出,培养,1.0,,,"[""14a0f0d1""]",,"{""source_id"": 1}"
9fe1becc-f510-4a6d-abb6-ab5540ed432b,2a45e1c5-6764-4a5f-9d1a-013a0a44e470,3740fa1a,bd8d3613,理解,表现,1.0,,,"[""e492741b""]",,"{""source_id"": 1}"
64edf9f3-ad69-4597-8b51-eea941514e1f,9e2b49af-3d2c-49bb-968e-b0b661dc6a05,8b135ce8,6c57ab0f,施予,参加,1.0,,,"[""e1a94d2b""]",,"{""source_id"": 1}"
76bf41b6-d3fb-4a81-8eba-ce4eb70dad60,8c455b53-8c58-4d65-b2b0-c78067c21f7b,66be41a0,b816966b,强调,基于,1.0,,,"[""9af70343""]",,"{""source_id"": 1}"
1f4dc33e-9b1b-4a4a-97b2-1d05159ab0ea,f9a1c144-7f59-4684-a4b6-afcbd4431043,66be41a0,bd8d3613,结合,兼顾,1.0,,,"[""d4314bbf""]",,"{""source_id"": 1}"
dc2b9604-9a5f-4cd1-ba24-6ce9821aafc7,08002d66-3a52-4561-842a-a294a739beef,66be41a0,5dae473e,达到,完成,1.0,,,"[""c20a888e""]",,"{""source_id"": 1}"
c298aa98-bffa-4c7a-9888-3a03798cfeed,ac865364-728a-43ec-9a0e-99e781395772,66be41a0,8b135ce8,强调,以,1.0,,,"[""bbc42f69""]",,"{""source_id"": 1}"
09efab22-df57-4b89-8d83-d93c5283e7e4,0c3836ca-72bc-4544-bb03-22e3ab984c9f,66be41a0,1ef32088,关注,关注,1.0,,,"[""91ab9c41""]",,"{""source_id"": 1}"
68ca5df6-5663-4ba3-90fd-37f68dfd08e3,e162cc55-d3ce-4e64-ba66-0d93f63df2fd,66be41a0,21b619c0,关注,注重,1.0,,,"[""e724736f""]",,"{""source_id"": 1}"
31749e71-ccae-4e6a-b9fc-d27c25c2b984,71762fc7-f871-40a9-ad98-88aae324239f,66be41a0,11aafa38,关注,注意,1.0,,,"[""a27a074e""]",,"{""source_id"": 1}"
4dda928d-86a2-493d-86f5-3d3781117e03,9033537d-777f-482a-8833-e14fe3a0eb1b,162511a4,b6f37478,是,最常用的,1.0,,,"[""5135b722""]",,"{""source_id"": 0}"
bbf65184-fefa-42ad-9764-c8c7f033bc47,c18269ae-085e-4933-add7-165701e84e99,82902edd,162511a4,扩充,扩充,1.0,,,"[""4026c4bd""]",,"{""source_id"": 0}"
6984c641-4e8d-401c-a5d1-d140da2a279f,163adc59-8c30-4d27-84aa-a03e04328283,a3b49791,41e428d3,是,是,1.0,,,"[""c897d8bd""]",,"{""source_id"": 0}"
97c039ce-4b68-4caf-99a7-b071cbde8834,211f1e59-f4e2-4c2b-913d-186b2132398f,a3b49791,4d52e0d3,是,表现,1.0,,,"[""1cbca92a""]",,"{""source_id"": 0}"
9b2df901-c61a-4634-88f8-99bba678d296,120e5a18-aa3f-43f9-95ca-40f03dee832f,f4c83e43,0633f4ad,关联,包含,1.0,,,"[""4b4bfb94""]",,"{""source_id"": 1}"
f33b0675-b4a7-43bb-b15c-8edc4de04aa6,0589b833-65a8-4465-8e99-31741617ed9f,0633f4ad,cf134517,关联,包括,1.0,,,"[""e9b00532""]",,"{""source_id"": 1}"
383d1131-c62f-47a0-93b3-8b5419342eab,d0138155-9db9-49a5-8c7c-d94aed0bdfa0,1d1f55f4,4971c863,进入,安排在,1.0,,,"[""316413ad""]",,"{""source_id"": 1}"
4c0f0e68-b86f-4b55-8c99-8a08297bd45a,8acf2fd2-52a7-4e8d-9d24-95042bcf1180,abcee351,07cc1106,进入,安排在,1.0,,,"[""a0cd4837""]",,"{""source_id"": 1}"
0249c578-f6db-4442-a2b2-e2b83ef1632a,3c1be58d-9589-4719-849f-b68966afde88,abcee351,41bf93c9,进入,安排在,1.0,,,"[""67549777""]",,"{""source_id"": 1}"
c396c2b6-0e5b-43a9-8359-93f9407f6b94,1aeceb2d-593a-45d6-96f2-6d38ab7c7062,346100f8,27ce2fc1,介绍,介绍,1.0,,,"[""829a1524""]",,"{""source_id"": 0}"
c3d9c9af-9274-4dcb-969f-15263d79f034,a426d565-6fc6-43a1-bb30-25cf5cd66a00,885b2738,25f3d85a,来源,根据,1.0,,,"[""293cc108""]",,"{""source_id"": 0}"
b5d5ab6e-9463-40a9-98f0-71d36bc33fa4,b8158134-7cb3-4160-9b6b-f1780cf3e8f2,885b2738,4d5fb751,形成,化分为,1.0,,,"[""87bfdc80""]",,"{""source_id"": 0}"
24c89a20-d820-4b9d-8fde-63c910ae443a,42a39f27-f28f-4802-be51-2911a6ec4ff4,4d5fb751,ebc2c190,形成,再分为,1.0,,,"[""cae60f59""]",,"{""source_id"": 0}"
1b348d21-3a67-45a2-bbcc-50afb7e5ec4c,1054709a-d069-4f70-ad3a-48708ae37891,885b2738,8a8d1946,强调,体现,1.0,,,"[""307840f8""]",,"{""source_id"": 0}"
ce432af7-1aed-4980-89c7-3a57bf9c3096,28149450-413f-41bc-ae96-2ccea14264ef,4d5fb751,321bd31f,结合,加入了,1.0,,,"[""aeac193d""]",,"{""source_id"": 0}"
4f19995c-42cb-4034-846a-01417888621f,f951bd60-3ebf-46c4-bf20-41d8ebf78ba7,5cedea25,c4c8fd72,形成,共有,1.0,,,"[""039cd3aa""]",,"{""source_id"": 0}"
ca80d931-b982-4512-9aac-226b96c64e2d,e7348995-0fed-49dc-b8c0-1c8cdfee2cd6,5cedea25,a071376f,施予,安排了,1.0,,,"[""06b696b8""]",,"{""source_id"": 0}"
3e08b40f-bdf3-4462-8d8a-161804c04d53,99ad9ae4-6b20-4329-8775-a2abd88f11f8,885b2738,b2075658,强调,提供,1.0,,,"[""0f37fb1b""]",,"{""source_id"": 0}"
89d56313-e3f9-4e9a-9ddb-ca710d33f7b8,a7e37683-c40e-4095-a4bc-5d91356bb5fc,6f68de49,b3755cf7,强调,渗透了,1.0,,,"[""0bfee0ac""]",,"{""source_id"": 0}"
1ed36aa0-ac34-47ec-86c9-f3b2e1982d22,188cefc2-dea1-4531-800f-38f8c313c0b8,71118840,c8f7915d,强调,渗透了,1.0,,,"[""59080dde""]",,"{""source_id"": 0}"
36258d8e-df1a-459d-ae2c-716b779bd012,67b45f80-1d5c-4be1-ad3e-18098b0d7803,1284ed9f,a0b4536e,提出,提出,1.0,,,"[""ac43c79d""]",,"{""source_id"": 0}"
d92872bd-516e-4239-a840-6a098cf5d373,a610ffe5-553f-4b75-9b06-26df2ad906ba,a0b4536e,2922ac4d,提出,提出,1.0,,,"[""8a2fb967""]",,"{""source_id"": 0}"
1abe4abe-27ea-4bc3-b4b8-f5eb1c642df7,2075c075-e02d-4f22-b7f6-aea45a0c8fe4,811ad7f3,1284ed9f,是,是,1.0,,,"[""7f83443a""]",,"{""source_id"": 0}"
16000ac8-393f-4c0f-9cc9-4b6ef138635b,2420a718-14a3-45cf-856a-2ea4b8f86a38,d888c9d4,85223caf,是,是,1.0,,,"[""5f86dbd9""]",,"{""source_id"": 0}"
7d9fc587-d32d-4e7e-a7ca-a4ab994a1adc,b651920e-5377-493f-9bb7-a71bcfc6e938,33021bdc,811ad7f3,指引研究,指引,1.0,,,"[""4674aadc""]",,"{""source_id"": 0}"
23ab0d54-b0b1-4f35-9a79-2f18a8a23485,b54ebfa1-5b00-4b30-9eba-a3d9501b2059,47ec17bc,851f63ea,是,是,1.0,,,"[""50967145""]",,"{""source_id"": 0}"
e82d0ea4-c349-4f70-a53b-36ae411f8ec3,09179bb1-415b-4cb4-aa74-831628b35d9d,4089803f,46037a6e,是,是,1.0,,,"[""ce4ff197""]",,"{""source_id"": 0}"
a7e6e69f-c2f4-43cc-81a7-30250d28ede5,eb21f204-9dc9-4a72-a416-f95f5f0f18a7,bd90d7c7,09182696,关联,涉及到,1.0,,,"[""c627a194""]",,"{""source_id"": 0}"
a24e3835-ab10-44de-bcfc-be9305ba3c44,3af34d04-f5c7-4a80-bb89-5272b5487d27,bd90d7c7,fef8feca,关联,有,1.0,,,"[""c10a22e9""]",,"{""source_id"": 0}"
e4a26370-1a43-4492-aa09-f5251ce361dd,4603b0db-9542-432d-9716-df0a916a92f5,a3b3954e,608f9e6c,关联,指导,1.0,,,"[""d54d8b49""]",,"{""source_id"": 0}"
bf65b5b6-c87e-47cb-b903-ea019c04e7ce,90878e75-1878-429c-994d-104cee99d722,6da2dba1,7c9535ab,关联,包括,1.0,,,"[""7f133673""]",,"{""source_id"": 0}"
e095f5fd-865d-4555-b1ad-6534ae81efce,7aa3bc85-afaf-4ec4-a6ae-174a16cbd70f,ed17cfa5,ae104686,提出,提出,1.0,,,"[""7a4645c4""]",,"{""source_id"": 0}"
1e07cf92-48ac-4237-a3a4-e3109af6901a,6498912c-5912-413b-9e1b-b6e76d9ef62f,6da2dba1,043ecd02,关联,包括,1.0,,,"[""2e547bb5""]",,"{""source_id"": 0}"
92296033-be8c-418f-a407-e21514fd6243,fd487fad-3d37-42d5-8887-99ee8d0d875c,e9a407ee,50fa3b0e,关联,遵循,1.0,,,"[""a345f896""]",,"{""source_id"": 0}"
ec66c34c-e286-4275-b3cf-9f2a9da09505,24ee0fa0-b9b2-4ba1-94ac-92a90f75ab81,bd3eb06b,7f93af99,关联,即,1.0,,,"[""ac068ffe""]",,"{""source_id"": 0}"
f4579adc-2bbf-4f4e-a8a5-f1a97b5411e1,18ac01ac-7d81-45e3-9740-557d24d3f20d,80615e2f,7f93af99,关联,指,1.0,,,"[""8fd72aff""]",,"{""source_id"": 0}"
abca6352-8020-4fdf-8bff-371abfd237d2,cc1e579b-1c53-4562-b357-70e045273b1e,a51f33b6,e30cda85,是,是,1.0,,,"[""6dcabd9e""]",,"{""source_id"": 0}"
51135926-50dd-4993-83ee-c2d26f90a62f,83ad7fa2-32e0-4181-ab8e-cc2fec4e9df6,8ca0078f,88a8f144,是,是,1.0,,,"[""95a5e288""]",,"{""source_id"": 0}"
2bdc1cdc-c6b5-456b-8e30-430c32fe54fe,4e1a24b0-da07-4067-8d27-b386594c68e7,ed677894,7f93af99,是,是,1.0,,,"[""606f1b70""]",,"{""source_id"": 0}"
d3f92b25-7a26-4330-a646-791718710960,b82b2e30-1229-4a01-8b65-cd7285581f8a,b4e560c3,0e01b880,是,又叫,1.0,,,"[""31bb366b""]",,"{""source_id"": 0}"
da0ed795-ffd7-44cc-b635-681cfc9b3390,000ddca7-bf23-4186-bd05-15470955c946,bcf1de30,18ede284,是,是,1.0,,,"[""511443a5""]",,"{""source_id"": 0}"
586c94ff-df24-4187-ba75-80024bfab3fd,a14431fa-047f-4d05-b348-5a53695f19ad,bcf1de30,4010a07f,关联,组织起来,1.0,,,"[""33ecfd85""]",,"{""source_id"": 0}"
1708ab2c-e0bf-48fe-9fef-3fb3ce4e6e5e,69992ecc-3f99-4cd3-8104-8407c4198d82,b4e560c3,62dfb2ae,关联,体现,1.0,,,"[""0a0c4b70""]",,"{""source_id"": 0}"
a833a199-679b-4b85-86d4-72541cae4914,2864aa47-d61e-4e72-be26-e77fd591c8e7,b4e560c3,041c2955,关联,体现,1.0,,,"[""08308d0c""]",,"{""source_id"": 0}"
27212177-5861-4f92-ac02-aad422d29575,7cf3264a-5a1e-4101-9ff2-80186d499383,281bf64a,38f562c2,等同,是,1.0,,,"[""d0e94951""]",,"{""source_id"": 0}"
3f8abddd-3af9-4d93-a790-b72d04d62f21,52b11739-cb50-4eb2-9ff7-d2a4971c8630,86ed8fc5,38f562c2,等同,是,1.0,,,"[""be080c78""]",,"{""source_id"": 0}"
bf41c94e-85f6-4b70-b3fa-ab18845e37b2,5cc66a3d-c2eb-4c4e-aeb7-925f18ee21b8,cbfb4911,38f562c2,等同,是,1.0,,,"[""beef15ad""]",,"{""source_id"": 0}"
2bb72ee1-f03a-4f02-8db0-163ab04c8216,8f6b1939-efae-4bae-88a6-13000fe38fe1,a8d4277a,38f562c2,等同,是,1.0,,,"[""5a44a5c0""]",,"{""source_id"": 0}"
f3e5224d-73af-49d5-b77f-8489ea256b19,777fc1bb-5291-4a4d-b93c-012c5aa05289,fd37eee1,38f562c2,等同,是,1.0,,,"[""3cfd831c""]",,"{""source_id"": 0}"
d7e1efb3-6b6c-46a1-8d01-bb28019b9c63,c0e44dfe-f38d-467c-adec-5528c3a8a4fd,12fced12,38f562c2,等同,是,1.0,,,"[""886fcbe7""]",,"{""source_id"": 0}"
cc033d73-b7d9-4afd-8ea4-aa7e2984b816,f1d3a244-7182-46dd-95c8-1f4df65d78c2,f7da68fa,38f562c2,等同,是,1.0,,,"[""5a0c960f""]",,"{""source_id"": 0}"
21def645-45e2-4c9d-83ee-1edca49bf704,b88e4f7e-86d3-4b43-9fb5-a58244925e72,9e94be60,38f562c2,等同,是,1.0,,,"[""3a4031c6""]",,"{""source_id"": 0}"
05e838a7-5286-4df9-a949-631f40685549,f9a4d1c0-4943-40e3-9768-33866239965f,9e861ab8,38f562c2,等同,是,1.0,,,"[""e2749831""]",,"{""source_id"": 0}"
f6ccb955-a59b-4d32-b2ee-29222645485e,4418d068-3405-4941-8fde-8a35c73bb8a6,0111e72f,38f562c2,等同,是,1.0,,,"[""2bae6a20""]",,"{""source_id"": 0}"
f60a0b68-0f26-491b-87dc-110d4d7b6c59,55c3a842-68cd-45c1-a3b2-4eb20a254427,fb933fb5,38f562c2,等同,是,1.0,,,"[""f1869883""]",,"{""source_id"": 0}"
7bf4c2e2-aec1-4029-883a-1eabda3df713,2dcccb82-b28a-4540-a787-92dd5b838805,10303233,51d878b5,等同,是,1.0,,,"[""e9243d48""]",,"{""source_id"": 0}"
cc9020f2-6a1a-47b9-8ca2-ae7ec4a09258,fb850ecb-2a26-4e72-b2f1-76cd7fbbe2e1,ff25c9c7,51d878b5,等同,是,1.0,,,"[""ba7cc759""]",,"{""source_id"": 0}"
89132b98-bc5e-4549-ab91-47b081781c42,f9d25f69-85f9-4c07-81a6-5eede7e87d5d,bd631b98,86ed8fc5,等同,是,1.0,,,"[""b073e8d9""]",,"{""source_id"": 0}"
374e5c51-c96b-43ba-ac43-96985a1d7249,d5fd3afb-fced-41d6-9d0a-9fe524c94b71,65f7967c,86ed8fc5,等同,是,1.0,,,"[""8849c68c""]",,"{""source_id"": 0}"
aee75118-8d15-4c4d-a01f-a50a921a1c2a,00c6f5b0-fcce-477d-82ea-b063fd48404a,015140e9,51d878b5,等同,是,1.0,,,"[""b9904a52""]",,"{""source_id"": 0}"
1e072b7e-15d3-447b-bda0-2b1396ed61e2,bd7f7a9a-dab3-4669-8893-b166e03bad03,2f85b4b3,394ed105,等同,是,1.0,,,"[""b5325b91""]",,"{""source_id"": 0}"
fb4a8751-c0f4-4b68-9e42-e9ea808cd728,f09b57be-1985-49ba-8b78-7e4b038cd7f6,ae2dc1c0,a8d4277a,等同,是,1.0,,,"[""e20fd44a""]",,"{""source_id"": 0}"
a14c0a17-a6f6-4f00-bdee-01b2475a7b9b,11f8568c-9867-4800-abe6-37419ad7ac80,c3f23623,86df63bc,等同,是,1.0,,,"[""0bfd6464""]",,"{""source_id"": 0}"
2f2612a0-8547-48dc-9b92-87dda8df9e81,bb5790f0-64a5-429f-aca9-0942d4bf2962,5b702fc8,86df63bc,等同,是,1.0,,,"[""6dfbc8ea""]",,"{""source_id"": 0}"
f1b0863d-c6e7-49b4-a074-21aff21054c9,a1976dc1-9383-42b8-81af-ec811b63496b,00cef707,86df63bc,等同,是,1.0,,,"[""c408a896""]",,"{""source_id"": 0}"
01ce4c82-e0dd-4e37-b5d9-7f9ce8aea37a,6da4c049-60a8-48be-b07f-0aeb27c048dc,5c4c63d3,86df63bc,等同,是,1.0,,,"[""4c957804""]",,"{""source_id"": 0}"
1ff61343-0c01-4a92-a8b9-8a6a4a6b4326,46f06e0c-8a55-4b29-b8f8-8f577a45dffb,f1b0040b,4304d7e3,等同,是,1.0,,,"[""1f3d340c""]",,"{""source_id"": 0}"
26366ee9-6bf1-418d-bbea-bc6f4abed9a4,aef41e0a-8cc6-4432-9355-f0ee140fa504,ba246241,51d878b5,等同,是,1.0,,,"[""ec8d2801""]",,"{""source_id"": 0}"
7c73eeb6-69ae-4d41-91c1-3b9b0448427f,0a1fc3ec-a91f-449f-abfc-e06b95126853,c93687d7,51d878b5,等同,是,1.0,,,"[""1f57b790""]",,"{""source_id"": 0}"
2d39de77-07be-4b68-af39-a995676c12c1,571e1bca-a5b5-4133-a93f-80ea73616877,e58671f5,d6ae66cd,引起变化,带来,1.0,,,"[""78af59cc""]",,"{""source_id"": 1}"
5197e662-f0f4-429f-ae36-69b003765c6a,788dda3e-0cff-404e-971c-08c712ffa841,6ab33266,9241d494,引起变化,突破,1.0,,,"[""a3621947""]",,"{""source_id"": 1}"
4e8c5a9d-60c9-4371-8845-446be33a99d2,2b7c9c26-1ecb-45e9-9a0a-ac341b8282e2,48c02909,e2b887ae,形成,产生,1.0,,,"[""92d14b79""]",,"{""source_id"": 1}"
ab085890-d10d-4d9b-a5de-add91f1b5811,fcbc0539-d9be-41f8-9a62-5489ac317f03,0ec48f8d,baa81efe,演变,走向,1.0,,,"[""9a6e1d44""]",,"{""source_id"": 1}"
4f4fc5b5-33bb-40e4-bc9b-a57e1d2dfca4,5bdaf396-29e8-4284-9bc4-7c0f1d9f23c6,66e99b4e,7a709543,关联,影响,1.0,,,"[""8d618258""]",,"{""source_id"": 0}"
8081d5dd-a0ba-415c-9065-77ead9855152,4c3679c5-2b3f-44df-b35a-f9a8d9397db8,cc3bf65d,1a79ebf3,关联,组织,1.0,,,"[""0c212ae7""]",,"{""source_id"": 0}"
5c01b3a5-01c2-49cf-a068-b49bc0d2a964,b9866c43-4ff4-463b-81fe-16def34fbf87,cc3bf65d,e0fef8c3,关联,召集,1.0,,,"[""bdfeebdb""]",,"{""source_id"": 0}"
773dd57d-b803-4603-bad4-fce83e09b7e5,672631e2-9e4c-4e6c-bb2c-de84a0463982,44e30615,470e89bb,关联,需要,1.0,,,"[""41aa2368""]",,"{""source_id"": 0}"
32cec6b0-0da8-489b-b579-b22c5b810431,6c363428-c441-4ccb-b87a-d8fab91dc6d4,3c170243,8a75d19d,关联,协同设计,1.0,,,"[""2bbd3c10""]",,"{""source_id"": 0}"
2dea5da3-5115-402a-b6b1-c134e76db3bb,16327812-4aad-4472-b3a1-217c46e002a3,b996d38e,4c0fcbfc,定义,定义,1.0,,,"[""921f1af4""]",,"{""source_id"": 0}"
551968e6-5b06-4626-980a-087883caecee,ee909c1f-872f-4271-bc1e-3e14c4bcd726,b996d38e,ab0822fe,定义,定义,1.0,,,"[""4ed26add""]",,"{""source_id"": 0}"
ce3992da-0369-4f6e-be4c-6071bf0d4a84,a05cb97d-e828-4906-b8fe-65708017adb7,92c20d1a,1b74bbbb,关联,包括,1.0,,,"[""26967ba0""]",,"{""source_id"": 0}"
02b69806-ef84-41ef-af35-e7909783c684,d170277e-7b81-47d8-aa41-898b846088fb,92c20d1a,e212b3e7,关联,区分,1.0,,,"[""a43666ea""]",,"{""source_id"": 0}"
1a6c3615-68d5-4f3f-8cfc-d90463dfaef1,3eace3ec-7ce7-43be-8018-6b35fe318935,465097d7,73ee4390,等同,是,1.0,,,"[""d2138f0b""]",,"{""source_id"": 0}"
f93833ba-b556-41db-b88a-258e6656a6c4,08c169b5-b46b-4a8c-a524-12d1e1fa90ec,465097d7,6f578460,等同,是,1.0,,,"[""e6f32820""]",,"{""source_id"": 0}"
66dee6cd-3f91-4bc6-8fd4-ebcd92d7a86c,cae08f9c-7451-4a08-83a4-91f92cb8989c,e2cddf4b,e964af43,等同,是,1.0,,,"[""32a31ae1""]",,"{""source_id"": 0}"
163a8a5c-476d-4f04-8bf1-20aef5043a77,05746557-6c85-40d9-8be3-5eb9343aeedf,e8938480,2338474e,关联,对比,1.0,,,"[""39e6476a""]",,"{""source_id"": 0}"
a477f309-f085-465c-aa10-5ef76c31316f,1221dd9f-41d5-4e91-a779-993c934af0c3,e8938480,5b4890e3,关联,包括,1.0,,,"[""98e310b9""]",,"{""source_id"": 0}"
adbc42d5-d84c-487c-86ee-76816bd2f094,7c5e6286-d504-4f84-9388-3f962aa28a7a,66c75acf,ac8a13f3,施予,教授,1.0,,,"[""47802637""]",,"{""source_id"": 0}"
28c4ec29-ea7c-405f-a8a2-6a61d21e2d49,a02f7887-7dbd-4019-917b-9d37c48419a1,db0cdbcb,b720beab,关联,施予,1.0,,,"[""f2baea04""]",,"{""source_id"": 0}"
36b18563-6a40-4ad4-8289-8259df523799,70df5b11-3543-43f7-afac-b43051c372ad,42faf45a,698645b9,包含,具备,1.0,,,"[""cd49dc46""]",,"{""source_id"": 0}"
68290d99-8ace-4cef-be9b-daf569c79f1c,0460a5a1-6693-4791-b7b3-0b7fe88e4de2,4e1833e0,26e1144d,介绍,介绍,1.0,,,"[""8bc12992""]",,"{""source_id"": 0}"
39e84054-4c8d-482b-b5e6-9d642bea5c2d,5798e2b8-c889-49e1-b6c0-5429d1085f58,46b14f71,15a7fc6f,来源,来源,1.0,,,"[""58fbf50f""]",,"{""source_id"": 0}"
65270ab7-4a6d-40d5-99cd-6ece193f31ad,7bb09419-5c6d-49d6-894f-a321f3b04bc4,26e1144d,8b1e7f45,定义,定义,1.0,,,"[""8d5c2868""]",,"{""source_id"": 0}"
757e745e-c736-41d5-8fd8-a7fb7e1621f9,90f490a3-de6d-4f30-9413-988b98189c60,ef0817b4,06501537,运用,运用,1.0,,,"[""97699c4f""]",,"{""source_id"": 0}"
ca5846f7-fa14-4bea-9ac6-74d2c7d968f0,7843fb4e-7b0c-402d-8b57-019a1c2a788c,acd3a651,91b2fa76,是,是,1.0,,,"[""162ef207""]",,"{""source_id"": 0}"
84dd5eb5-6f07-45d4-83c0-1489a8f83642,56048a48-6779-4e07-a570-e1e0609cd869,26e1144d,19981d52,促进,促进,1.0,,,"[""df3d4a52""]",,"{""source_id"": 0}"
0271c1ff-d42d-4729-bbc9-95bf132e868b,94b56b00-d7ef-4f72-b138-0ec8b8926da2,c41cfdf2,f9f50627,分析,分析,1.0,,,"[""d9d93b77""]",,"{""source_id"": 0}"
3e6dcd23-a176-44ba-8dc4-e023ed015e69,24e4bb0d-3342-4962-b3a8-41a935d40645,783109e5,46890a27,评价,评价,1.0,,,"[""eb8b9427""]",,"{""source_id"": 0}"
b6bf42ca-62cd-4939-b823-b5dc6610aa9c,2857183c-49a3-4965-8a95-f1c1ba07307e,bfcb2543,48f38b4a,引起对某个主题或领域的初步了解和认识,介绍,1.0,,,"[""86f1f7b8""]",,"{""source_id"": 1}"
cd818770-3c8b-48e6-9e4d-ac229cb19268,e50498b9-43bc-4d46-bd19-1f7ea679a38c,bfcb2543,f68bbf5d,表示两个实体之间存在一定的联系或相关性,分别表示,1.0,,,"[""03f624d6""]",,"{""source_id"": 1}"
0ffd7c1c-b406-4a9a-937f-07fffd38a77a,9d4bd10d-5af7-425d-b700-7221a277e296,b31dc535,5edafa99,表示两个实体之间存在一定的联系或相关性,告诉,1.0,,,"[""2e08375e""]",,"{""source_id"": 1}"
f7407876-b6c6-4126-b5a6-cea0625e2296,29054b18-44ab-4969-8d6f-124ef6a32ad1,f2a38aac,e8d69162,个体,何克抗,1.0,,,"[""11b5cdd8""]",,"{""source_id"": 1}"
300713d9-5bf5-4110-b860-09d4f8b922a3,b65336da-257d-4004-9237-9583dfad4c07,63150627,2e867490,表示两个实体之间存在一定的联系或相关性,包括,1.0,,,"[""2761d643""]",,"{""source_id"": 1}"
7df05f13-53dc-4e0e-bd3c-ab481b728019,5f7d8a98-38c7-4057-b628-9c4b8bcc42b2,63150627,6c416e97,表示两个实体之间存在一定的联系或相关性,包括,1.0,,,"[""61cee52e""]",,"{""source_id"": 1}"
